UserID,Probability1
6299,0.554216867
6307,0.279672578
6308,0.279672578
6319,0.640816327
6321,0.695794648
6335,0.404040404
6341,0.695794648
6343,0.695794648
6348,0.695794648
6349,0.640816327
6353,0.554216867
6362,0.640816327
6363,0.695794648
6377,0.640816327
6378,0.640816327
6388,0.695794648
6389,0.279672578
6391,0.640816327
6392,0.404040404
6393,0.404040404
6394,0.695794648
6395,0.279672578
6405,0.640816327
6408,0.695794648
6409,0.695794648
6412,0.554216867
6415,0.279672578
6421,0.279672578
6426,0.695794648
6428,0.695794648
6438,0.404040404
6439,0.279672578
6440,0.695794648
6445,0.695794648
6447,0.695794648
6450,0.301886792
6451,0.695794648
6452,0.695794648
6458,0.279672578
6459,0.279672578
6461,0.554216867
6464,0.279672578
6468,0.695794648
6477,0.695794648
6478,0.695794648
6479,0.695794648
6481,0.404040404
6494,0.695794648
6495,0.695794648
6497,0.404040404
6503,0.279672578
6504,0.695794648
6505,0.695794648
6513,0.640816327
6520,0.695794648
6521,0.279672578
6522,0.640816327
6524,0.640816327
6526,0.404040404
6527,0.279672578
6538,0.640816327
6541,0.279672578
6543,0.279672578
6546,0.301886792
6573,0.640816327
6578,0.695794648
6583,0.279672578
6584,0.404040404
6589,0.554216867
6592,0.695794648
6595,0.279672578
6597,0.279672578
6604,0.695794648
6606,0.695794648
6613,0.554216867
6619,0.404040404
6625,0.695794648
6626,0.695794648
6638,0.554216867
6639,0.404040404
6641,0.404040404
6645,0.695794648
6646,0.695794648
6651,0.695794648
6653,0.279672578
6662,0.724637681
6676,0.724637681
6684,0.640816327
6698,0.279672578
6704,0.695794648
6709,0.695794648
6710,0.695794648
6714,0.695794648
6717,0.695794648
6718,0.279672578
6719,0.554216867
6722,0.695794648
6724,0.301886792
6739,0.695794648
6740,0.404040404
6753,0.554216867
6760,0.640816327
6768,0.695794648
6771,0.695794648
6774,0.554216867
6775,0.279672578
6780,0.554216867
6787,0.695794648
6788,0.554216867
6793,0.301886792
6794,0.724637681
6800,0.404040404
6805,0.640816327
6814,0.279672578
6822,0.724637681
6825,0.404040404
6828,0.279672578
6839,0.279672578
6841,0.554216867
6842,0.554216867
6843,0.695794648
6848,0.554216867
6851,0.279672578
6854,0.724637681
6878,0.279672578
6879,0.695794648
6881,0.640816327
6883,0.404040404
6886,0.640816327
6893,0.279672578
6898,0.695794648
6907,0.695794648
6911,0.554216867
6913,0.724637681
6924,0.640816327
6926,0.404040404
6927,0.695794648
6931,0.695794648
6933,0.695794648
6934,0.279672578
6937,0.554216867
6945,0.640816327
6954,0.695794648
6959,0.279672578
6966,0.404040404
6971,0.554216867
6973,0.724637681
6978,0.554216867
6989,0.640816327
6993,0.554216867
7006,0.554216867
7011,0.724637681
7014,0.554216867
7015,0.404040404
7025,0.640816327
7028,0.554216867
7037,0.554216867
7040,0.724637681
7041,0.695794648
7043,0.695794648
7045,0.640816327
7046,0.279672578
7054,0.695794648
7057,0.640816327
7058,0.695794648
7059,0.640816327
7069,0.640816327
7070,0.279672578
7078,0.724637681
7086,0.554216867
7090,0.695794648
7091,0.724637681
7094,0.279672578
7100,0.695794648
7109,0.695794648
7121,0.404040404
7130,0.724637681
7131,0.724637681
7132,0.279672578
7133,0.554216867
7148,0.695794648
7151,0.695794648
7155,0.404040404
7159,0.404040404
7165,0.640816327
7176,0.404040404
7182,0.640816327
7187,0.554216867
7189,0.404040404
7190,0.554216867
7194,0.554216867
7196,0.404040404
7197,0.695794648
7208,0.695794648
7212,0.695794648
7215,0.695794648
7217,0.404040404
7222,0.404040404
7223,0.554216867
7227,0.554216867
7230,0.554216867
7239,0.404040404
7266,0.695794648
7272,0.695794648
7273,0.640816327
7274,0.404040404
7280,0.640816327
7281,0.640816327
7284,0.640816327
7292,0.695794648
7293,0.554216867
7299,0.695794648
7302,0.554216867
7305,0.554216867
7310,0.301886792
7313,0.404040404
7317,0.554216867
7323,0.695794648
7326,0.554216867
7333,0.695794648
7335,0.554216867
7343,0.695794648
7344,0.554216867
7347,0.695794648
7353,0.695794648
7361,0.404040404
7366,0.554216867
7385,0.695794648
7386,0.695794648
7408,0.695794648
7411,0.554216867
7422,0.695794648
7437,0.554216867
7451,0.695794648
7453,0.695794648
7459,0.640816327
7537,0.695794648
7551,0.640816327
7559,0.404040404
7644,0.404040404
7653,0.404040404
7660,0.554216867
7662,0.695794648
7696,0.640816327
7702,0.554216867
7705,0.554216867
7707,0.695794648
7721,0.695794648
7727,0.640816327
7742,0.301886792
7764,0.404040404
7768,0.554216867
7795,0.695794648
7801,0.695794648
7805,0.554216867
7808,0.404040404
7811,0.695794648
7841,0.554216867
7848,0.640816327
7851,0.301886792
7853,0.695794648
7866,0.554216867
7868,0.554216867
7870,0.554216867
7872,0.695794648
7875,0.301886792
7880,0.640816327
7881,0.695794648
7901,0.301886792
7905,0.640816327
7909,0.695794648
7936,0.554216867
7938,0.404040404
7943,0.640816327
7946,0.404040404
7951,0.554216867
7990,0.554216867
7998,0.554216867
8011,0.554216867
8020,0.554216867
8025,0.404040404
8051,0.640816327
8061,0.554216867
8073,0.554216867
8075,0.404040404
8078,0.695794648
8087,0.695794648
8091,0.554216867
8099,0.695794648
8118,0.554216867
8121,0.640816327
8125,0.404040404
8146,0.404040404
8152,0.404040404
8153,0.404040404
8161,0.695794648
8165,0.404040404
8175,0.554216867
8188,0.640816327
8257,0.404040404
8266,0.695794648
8273,0.554216867
8293,0.695794648
8317,0.301886792
8331,0.554216867
8344,0.404040404
8353,0.695794648
8366,0.554216867
8374,0.554216867
8382,0.404040404
8386,0.404040404
8423,0.404040404
8456,0.404040404
8491,0.640816327
8503,0.404040404
8510,0.554216867
8511,0.640816327
8544,0.695794648
8556,0.695794648
8578,0.404040404
8609,0.640816327
8610,0.554216867
8614,0.554216867
8657,0.404040404
8658,0.404040404
8669,0.640816327
8677,0.404040404
8678,0.554216867
8682,0.695794648
8710,0.554216867
8731,0.404040404
8745,0.695794648
8749,0.404040404
8752,0.404040404
8772,0.404040404
8779,0.404040404
8792,0.404040404
8812,0.695794648
8825,0.695794648
8852,0.554216867
8866,0.554216867
8894,0.404040404
8906,0.404040404
8936,0.554216867
8938,0.404040404
8957,0.640816327
8961,0.404040404
8970,0.404040404
9005,0.404040404
9031,0.404040404
9050,0.554216867
9051,0.404040404
9052,0.404040404
9066,0.404040404
9076,0.404040404
9090,0.404040404
9216,0.404040404
