"","YOB","Gender","Income","EducationLevel","Party","Happy","Q124742","Q124122","Q123464","Q123621","Q122769","Q122770","Q122771","Q122120","Q121699","Q121700","Q120978","Q121011","Q120379","Q120650","Q120472","Q120194","Q120012","Q120014","Q119334","Q119851","Q119650","Q118892","Q118117","Q118232","Q118233","Q118237","Q117186","Q117193","Q116797","Q116881","Q116953","Q116601","Q116441","Q116448","Q116197","Q115602","Q115777","Q115610","Q115611","Q115899","Q115390","Q114961","Q114748","Q115195","Q114517","Q114386","Q113992","Q114152","Q113583","Q113584","Q113181","Q112478","Q112512","Q112270","Q111848","Q111580","Q111220","Q110740","Q109367","Q108950","Q109244","Q108855","Q108617","Q108856","Q108754","Q108342","Q108343","Q107869","Q107491","Q106993","Q106997","Q106272","Q106388","Q106389","Q106042","Q105840","Q105655","Q104996","Q103293","Q102906","Q102674","Q102687","Q102289","Q102089","Q101162","Q101163","Q101596","Q100689","Q100680","Q100562","Q99982","Q100010","Q99716","Q99581","Q99480","Q98869","Q98578","Q98059","Q98078","Q98197","Q96024","minIncome","maxIncome","HasKids","LivesTogether","Less40","Is40to60","More60"
"Q111580",0.0556828467104616,0.0895184253300012,-0.00945912182373465,0.00975640946560539,-0.00220425883348391,0.0742597973126381,-0.0575834742336521,-0.141476996494092,-0.027523856500968,-0.0186891831344474,-0.0242719088645728,-0.00783493443709637,0.0294517209471419,-0.0590498908640511,-0.0293368718332546,-0.0233464682050482,0.00718544471850599,-0.0474310282126081,0.0267884157959077,0.0528114773411246,0.0202191988806869,-0.00241010913427055,-0.00873884524440061,0.0154720587623164,0.0280383722632793,0.00829477675988346,0.0451068138783384,-0.0146195609238472,0.0725787574402681,0.022978483870251,-0.103016488662549,-0.0503927305311812,-0.0929107512349497,0.0139748753273184,0.0216009569263813,-0.0152775108300121,0.0467760265415686,0.019052072772791,-0.0244392202393325,-0.0122607460412998,0.0171908239479789,0.0765898037077575,0.0237885921498298,0.0295876223974761,-0.00122752310242293,0.0230387420177575,-0.0837287477772264,0.00276980413568563,0.0404939420968898,-0.00359537778319526,0.00615586917991712,0.00168829999417749,-0.00673246576050026,-0.00878641379387097,-0.0321016521605717,-0.0850451808788486,0.00902492889297734,-0.0182881858241942,-0.0396186354086271,0.00916398337666359,0.0288682954108466,1,-0.0277254928510335,-0.0425387613524923,-0.150117775097455,-0.0118645873602983,-0.0609735439620351,0.11244972905971,-0.0396070065403063,-0.00726862222985352,0.0666081210321346,-0.0337641502394564,-0.0563683276060675,0.068032400558388,0.0213646061882877,0.0894960987793424,0.0682400508195254,-0.0142686819132981,-0.0405490058930224,-0.00627703709329774,-0.0153584768968007,-0.00858041762703021,0.00993830943007665,0.00676563111923453,-0.0318592743389735,-0.115717268606806,-0.0563658614449144,0.0507214864720357,0.0489119088122465,-0.0079196713540469,-0.0572261888396814,0.00841206409745483,0.015064574404315,-0.0672205782230707,-0.0447571950667951,0.0322858351083295,0.00917929184341343,0.01044001085763,0.00348250092419256,-0.0521086666554357,-0.131233029586656,0.0142590237983662,0.00575228210376059,-0.0201328953993121,-0.0192503406537988,0.0300079659647244,0.0340780985701745,-0.00220686306829708,-0.00367970400831973,-0.0495620986334159,-0.0417476652718554,0.0627699819539893,-0.0620981414520409,-0.00976806394668796
"Q111220",0.0370664536994967,-0.0853771470823588,-0.00682730311137823,-0.00457374273325643,-0.024272995135447,0.00841848070421379,0.0778944260437653,0.0277850113291696,0.0344585438732498,0.0245090107371357,0.05160584415804,0.0466648580385819,0.0231937618438155,0.0226759563527534,-0.0230331843778566,0.0370864683693677,-0.00089725364705466,0.0521731417932676,0.0367860379613335,-0.0250185988007848,-0.0288764326204078,0.0300720351008639,0.0526404460025151,0.0113840572991428,0.0308881581085396,0.0410450626606237,-0.0247233555179473,0.029332006250771,0.00850923210544709,-0.0136852399089561,0.00975051077455156,0.0630849917477584,0.0240572739894165,0.0450093813038374,0.0364048861101562,-0.0319100049839387,0.022475664137058,0.00421851963868994,0.0333679164106911,0.00215689402142139,0.00529155862939849,-0.0305199864257202,-0.012508696980258,0.0499299830197862,-0.0230259590396381,0.0236433134509266,0.00257195524919555,0.0042915754544745,0.00264760041375701,0.000875017441759196,0.0343352557994503,0.00789631423377944,0.00360078735156583,0.0276720548516442,0.00820382999151712,-0.0656879709968083,0.0154813730746558,0.000175796200591393,0.0258680766441857,-0.0056247374748654,0.049629252561094,-0.0277254928510335,1,0.0505224537450492,0.0108701704450882,0.00744547440086162,0.0763709715809213,0.00571473657119053,0.0421189442604477,-0.0410322764561626,0.065205055055869,-0.0180684932366236,0.0294553835530611,-0.0226241078346302,-0.0376222587183049,0.0113752881999071,0.00221079193106137,-0.0102078990148771,0.0546517435316772,0.0463158838328588,0.00139811308138077,0.0279563676517909,0.0646180781866468,0.0263753442163183,0.0187920549642086,0.0413788130761718,0.0177767217342255,-0.0231829487779039,0.0174687906588682,0.00577393918055563,0.00641333642369453,0.0112035342350941,0.00232242827485886,-0.0151207025155866,0.0582045594411276,-0.00949112603767484,-0.0403928217058639,0.0295885569446804,-0.00541911007140822,0.0205958856350501,-0.0295254951782437,0.0386797306337315,0.0403555316487879,-0.00472134608902724,0.037834841511023,-0.00543412081428332,0.0167410912840993,-0.0211587073426894,-0.0340472967533184,-0.0134558227868858,-0.048469277244959,0.0326448916603504,-0.0160765205475375,-0.0306395836291305
"Q110740",0.0235047675243652,0.0181152307422078,0.0444167762685394,-0.0317308400009636,0.0562949218450052,-0.0300494498524889,0.0254290874202846,-0.00597845050865255,0.0136534742002154,0.0115234659252905,0.0123010887779082,0.0134368546142433,0.100084492463918,0.00793233150970748,-0.0556885906526571,-0.000178944991497332,-0.029805690113932,-0.0112713693669976,-0.0740818103315973,-0.0228064877398346,0.0537298002386894,-0.00492715824298527,-0.0324166889862688,-0.0464179118042496,-0.0438047170924062,-0.0073214651745878,0.00496229384256811,-0.00532081529174739,0.0155339017977503,0.0390389452304474,-0.0357794240430312,0.0170795960291814,0.0283051069276242,0.0254791878261334,-0.00250591022824204,0.0445086935140565,0.010941007505986,-0.0464488702075504,0.0167274592738616,0.00994530183490202,0.0198413054109548,-0.0200098064594047,-0.0244593421775527,0.00781557015226529,0.0235963364125323,-0.00971145628652481,0.00389858915282186,0.0311688556427885,0.0425220950639371,-0.0315742923313503,0.0257276884411184,-0.0455072413217286,0.0206531175051692,-0.041543869843574,0.0156849748414557,0.0577655862072336,-0.0389462052734737,-0.0050670412287191,0.0026553229670755,-0.0285217452319346,-0.0123010887779082,-0.0425387613524923,0.0505224537450492,1,0.0329236656754261,-0.0639078065130267,-0.0307351106455534,-0.037305007451854,0.0254454984153687,0.0120761931929082,-0.0293898842527936,0.0106304867790419,-0.0187219676363927,0.00929412405539885,-0.0236529116042851,-0.0162446954406544,-0.0550945852963201,0.0121285561937491,-0.0241427150173824,0.05305553761945,-0.00341750412678543,-0.0846815799425762,0.0424718540702899,-0.0352699129742071,0.0319641686932163,0.0327100577681776,-0.0136932507720837,-0.0277476371401254,-0.0830429711015552,-0.035130053531567,0.0770453142627166,0.0077621804609169,0.0204369787860691,0.0173285622287286,-0.0291672951017745,-0.0264292892910345,0.0311562945876939,0.000852666546841189,-0.0552811396304409,0.0197119798701153,0.0199807986671085,-0.00446378979724072,-0.0301694909159496,0.0385209568600772,-0.0287151822758492,-0.0347857804229721,0.0447364086297602,-0.0717386329698135,-0.0373355649600048,0.00734031267879765,-0.00246020270255223,0.0216031436596155,-0.0100593002307005,-0.0211893856875715
"Q109367",-0.199572172970528,-0.0587579436315195,-0.0333156008857212,0.0336526585861978,-0.0135180792474646,-0.0900634340923231,0.0412168677671461,0.0845004343168372,0.00350177631897598,0.165322601508,0.0333857125167309,-0.112192345162145,0.0823340672122099,0.0284531767102826,0.116251444361857,-0.00234861990436936,0.0273426599463508,0.147815579195786,-0.0714419441510979,-0.111093178583438,-0.0267400329671712,0.0145625894816476,0.0968898147506004,-0.0857770156403671,-0.0262684613098302,0.00841693815778784,-0.136237530325722,0.0108012058434582,-0.172946139090271,-0.0188789423530577,0.196749415692586,0.108697050843236,0.0360622396431363,-0.0868837350345767,0.0132813018547779,0.00685818509120671,-0.00171984715473744,0.00266541240508286,0.146386425047874,-0.0408283919166686,-0.0236566744558861,-0.106068753910808,-0.034707177830549,0.0065464032996047,0.0603541959217468,-0.0150390996226587,0.064794874782031,-0.024752570234054,-0.0102828039489087,-0.0367055511833513,0.0317807450087402,0.0528295751137318,0.0939325917981199,0.0486409633638099,-0.0902292073906083,0.0740431332438935,0.0358661948412387,0.0806327666472739,0.0381059784043873,-0.0329543737182309,-0.0668960425237517,-0.150117775097455,0.0108701704450882,0.0329236656754261,1,0.0947402936759842,0.0587067178258316,-0.0496092779334109,0.0604888226615834,-0.024483760607911,-0.196904445391231,0.076694271207991,0.248228286756387,-0.0538816312768223,0.0533121614367011,-0.0568920678847854,-0.0060543961252399,0.0995015973162852,0.105733234217365,0.0159771425809493,0.0334405419989582,0.094003358315477,-0.0422423985246709,-0.0522069918771343,0.0383793915080085,0.0685610401283634,0.170123206888736,-0.0403887609800008,0.0299733364625232,0.118186757807277,-0.0119115378735158,0.0925903652558126,0.117549629722265,0.182823041837841,0.0136118965814568,-0.0186553615756974,-0.055039093839138,0.0373959060230179,0.0192842042063432,0.00113108911307543,0.16354711287943,-0.00822459741449963,-0.0476830193383977,0.0192977700543288,0.0430992940297273,0.0108855702581445,-0.106266498407246,-0.121500908598677,-0.108463395113714,0.140630905757431,0.180558003536888,-0.124858078209983,0.10484490915901,0.0488627876222192
"Q108950",0.0133344183317476,0.0859210404736392,-0.00531383775470481,0.0405828330747431,-0.0157780436643495,0.0525989004321117,-0.0157024492952844,0.0494183433017418,0.0173289304666759,0.0366687789233546,-0.00240745239179417,0.00217979414395704,-0.054850284132299,-0.0923071513195308,0.0934296247005909,0.0718445408353094,0.00425839854804,0.0718162219674704,0.0498170507280144,-0.10310048917671,0.00587356350656722,0.121519507844213,0.0173151466735524,0.0990873998225544,0.118407892320582,0.00893137575779644,-0.0275960882209206,-0.0920320255468787,-0.0636935108263762,-0.121608695223572,0.0863535780101885,-0.0331574200452833,-0.000895660649824377,-0.0387578049128111,-0.00720908595592324,0.0244884649862587,-0.16313719310155,0.0759863460775445,0.0324502492197697,-0.0200449674246933,0.0184682692768401,-0.176359254652102,-0.0257686641802635,0.0341172433741569,0.0756578748079691,0.038066733299049,0.00717909640508601,0.015904254845156,0.0350779417091461,0.0225482114464451,-0.00716233738861435,0.0496147385316384,0.128527652480627,0.0561957670506716,-0.00386356025553652,-0.0447610204301085,0.0201208364354876,-0.0504114625086724,-0.0545155691473188,0.136186562634616,-0.0183985266121948,-0.0118645873602983,0.00744547440086162,-0.0639078065130267,0.0947402936759842,1,0.0173948277411527,0.0268138244424228,0.0331308480225866,-0.201048026566852,0.00445234027082997,-0.0632756037825825,0.0108847090456874,-0.0125110607253363,-0.0171839037662389,0.00112597660518525,0.095820116647113,0.110353193287892,0.0862509127465109,0.0945213962435997,-0.0460499896355711,0.00580304162391853,-0.0205270963926324,0.0027328740660352,0.00643435793607386,-0.0230173491096518,0.00551581760255388,-0.0418704511583761,0.286888334558853,0.0452361522280794,-0.139269401584253,-0.00823386723054049,0.12868162103045,-0.0405922857578772,-0.0554808215088767,0.0644571979158617,0.0323214365258599,-0.0205860941374499,0.0111477361050472,-0.012282811924785,0.0204400280641936,0.0444183917216982,0.0963870336221063,0.0149281829610185,0.0811896214721556,-0.00163643449833693,0.0760414696045463,0.086637466652284,0.0870211123444962,-0.0224507612222743,-0.0018444999911764,0.000612089457257143,0.0177936124532684,-0.0290904973340647
"Q109244",-0.0530064802011324,-0.268820672405068,0.0213959086365574,0.0212779481388894,-0.365905915571733,-0.0554220543808381,0.0338184449054802,0.0334530601724443,0.0334663514279046,-0.0614334068379997,0.024270001073143,0.0194356055886464,0.0221447454309304,-0.0141683279951173,0.0319205594467079,0.00662363986074268,0.0272202720995451,0.0252124803474994,0.126914141153729,-0.0205392032134574,-0.102452529679569,-0.0301742813649619,0.0685910443182417,-0.0443828469353837,0.0486642008317864,0.0992458087474331,-0.00437457569702572,0.111176018093303,-0.0546465812329803,-0.0183433244786088,-0.00513944565497099,0.108859076333798,-0.0485267870245057,-0.0109334773843213,0.0157427183425682,-0.033946828785787,0.0502389979489209,0.0418051347705317,-0.061565476071451,0.0510905460850724,-0.0305563869450703,0.0255386126398565,-0.0330581436599077,0.0276554044501949,-0.22523871381161,-0.102450991484647,0.0268329445747021,-0.00864840785980864,-0.0157488112272909,0.0765151278353131,-0.0208361221891416,0.0446725382856524,-0.0332105640826695,0.00053991709926624,0.0310896801355159,0.0136902909724248,-0.146692341281431,0.050186940831562,0.0131013176922915,-0.0250583557859745,0.112128884861966,-0.0609735439620351,0.0763709715809213,-0.0307351106455534,0.0587067178258316,0.0173948277411527,1,0.00742787414611831,0.0506514559105568,0.00289561619431967,0.0139411615050425,0.0877838345789883,0.022795683684714,-0.0617496238448356,0.0749919448760352,-0.0138298380174909,0.0221831607955253,-0.0725474938639928,-0.025370038070726,0.00748831302313675,0.055804341796667,0.131648253977969,0.00674562746522236,0.0210014139341675,0.0127030500259331,0.0525268923929273,0.0092475853295957,0.0531076843874681,-0.0241465654929668,0.0583220743923879,-0.0447343706125397,0.132584871832015,-0.0496097496873658,0.0248448081926143,0.0933258009511901,0.0542374896757535,-0.0896654904469965,-0.0490669042955872,0.0534612748597347,-0.0188829085760358,-0.104912171902211,-0.10400248228975,0.0248091607163753,-0.0193542715588207,0.129483183380501,-0.147435892829298,-0.0374208165135049,-0.000241473191137409,0.0113512075814331,-0.0519718096347647,-0.0564366846095635,-0.0690287205723779,0.044130254558692,0.0488152328281747
"Q108855",-0.0443714398064396,-0.0199244119767878,-0.0394236871200438,0.0183623867030624,0.0258315799748645,0.133032653043073,-0.0684603972702284,-0.0462280557776455,0.0119375588518352,-0.0140853502607207,0.0126259894771821,0.0233832501433388,0.00791398161278947,0.0285156524664958,0.000821075780431182,-0.0548975310231753,-0.0078257151598302,-0.00202901166832632,-0.0199567103531657,0.044792966989412,-0.0421010087274124,0.038526540476682,-0.0212242440358499,-0.00188593011845024,0.0567892406089099,0.0610247939952077,-0.077564067560777,-0.0115044212826912,-0.0314810601982617,-0.0307228911517012,-0.0546547802133449,-0.0396177572524482,-0.0419164033496565,0.0540014691779343,0.00939254812920545,-0.0586111131889001,0.11386976308738,0.0677824086331697,-0.0438119044792741,-0.07103746939108,-0.00951778083010863,0.0743118348472922,0.0338843436322227,0.0952177069032409,0.0388180089563814,0.0213108591434603,-0.0557473836814903,-0.116563480495112,0.0268461183989156,-0.0225432435991473,0.0158151534643703,0.0614258122290924,0.00925911756104767,0.0528073735275632,-0.049629179184179,-0.0557153786198743,0.123558188766863,-0.0635437411943596,-0.101631089407429,0.0135565908309654,0.0327230193462247,0.11244972905971,0.00571473657119053,-0.037305007451854,-0.0496092779334109,0.0268138244424228,0.00742787414611831,1,-0.0768344694998913,-0.194190066439341,0.0506931994288716,-0.0695621369905572,-0.0189490813195276,0.0936300663019441,0.0421460794336998,0.0883419746686599,0.224374548679666,0.0443647763089048,-0.0161485838757266,-0.0329614970786346,-0.00220671417900684,0.0265781426169576,0.0216727694974641,0.0350137059365774,-0.06648838130615,-0.113857209812276,-0.00298619780013783,0.0574629449048753,0.0733381985135483,-0.053467926138932,-0.140669748782801,-0.0434731174778967,0.0568804420665789,-0.0149271830599795,0.0298307221869562,0.037589814161808,-0.0162238578025712,-0.0134907605499481,-0.0550043135642263,-0.0354122997465297,-0.061554895531881,0.173367686338983,0.0601663321484302,0.0799214098632724,0.0193727365922738,0.121302248801691,0.0557683707315253,0.0501560273591754,0.0282688288191076,0.0590873832117982,0.105150041896693,-0.0270648412523131,0.00376108392384479,0.040479658005544
"Q108617",0.098155708869486,-0.0838582457062358,0.0395148913704141,-0.0283016161986349,-0.0470542615887537,-0.0871855360890531,0.0624910055152221,0.0683359856532384,0.0492026219254607,-0.0524728237125116,0.0169717193240136,0.0179267644368261,0.0561061409706617,0.0665469754680302,0.0144045147306703,0.148285518987811,-0.0040017505090535,0.0558523711914879,0.00814131516200657,-0.135077158814705,-0.0514040782988654,0.0308446725049548,0.0530782699903148,-0.0422605132394073,-0.00589383639757041,-0.0502917412172302,0.0602420657452807,0.000580168361423624,0.0351714269484828,-0.0734463002890367,0.020529644353443,0.0508594306749642,-0.000503060446689582,-0.00280956223342711,-0.0409023454668155,-0.0103517255550149,-0.0312175608783256,-0.0682377824303833,-0.0317043291576579,0.0455785635637518,0.0301946407684792,-0.0244287065285206,-0.0511415415803029,-0.0356202894863123,-0.0883498730302057,-0.0559382014157027,-0.0150487855566685,-0.000234131501148933,-0.010847044473148,0.0239193494294961,0.0117076501753379,-0.00274473593790525,-0.0171969870868906,-0.039903330984454,0.0557406438548865,-0.049039286501833,-0.080332857238141,0.0208546564276387,0.00010810152985507,0.0426835321084074,-0.0614170767205952,-0.0396070065403063,0.0421189442604477,0.0254454984153687,0.0604888226615834,0.0331308480225866,0.0506514559105568,-0.0768344694998913,1,0.0311513274611249,-0.064078986399437,0.0454264914114371,0.0358000663939572,-0.0687118044891799,0.00203974053601572,-0.0457790837706315,-0.0656329049657311,-0.116832267799712,-0.058464065989867,0.0642601912459581,-0.0145704182967659,0.0366789213539483,0.00504449137957422,0.00230189899400971,0.0445405853541856,0.0578453158897081,0.0107027763824062,-0.0413351186201296,-0.0143930565833942,0.0860276806986834,0.0127089090048647,0.110366148709597,-0.0556726592447561,-0.0505032159207059,0.0561724694266949,0.0273041400981123,0.0407964280939736,-0.00702869777880325,0.0614612074380991,0.0255420174619634,0.00140310005575887,-0.0557624847616982,0.0145458043186125,-0.0630214781742588,0.00100807938836649,-0.101282108623904,-0.0376052432459586,-0.145031240720534,-0.0797742723399539,-0.0681377566289611,-0.237612000965196,0.0673118744083682,-0.0463780263963585,-0.042329174325061
"Q108856",-0.0258394859765985,0.0205260142047522,-0.0250267837306654,-0.00659871210365809,-0.0525972533812609,-0.107383719216106,-0.0172671970731054,-0.0477403422852982,-0.0505306906556627,0.0112070311174341,-0.0337416451778415,0.0418691107342191,0.0440451541967735,0.0261342103809203,-0.0578372360702851,-0.0200292351971981,-0.0294962796656888,-0.0349966731854024,-0.0690649177519707,0.0122315636709581,0.0587984362242342,-0.0853123199773572,0.0141407195962996,-0.0558995333496007,-0.0758047678503354,0.0202412315947147,0.0551876454028318,0.0439247756451525,-0.0140478342841586,0.0689747194954618,-0.0235125192159409,0.0158259474417734,-0.0250636003607901,0.0254751378517318,-0.0414825735651824,0.00060540223019323,-0.00295160939235602,-0.0145376086575723,-0.00645693950486882,-0.00121779268153237,0.0163221726969324,0.0435682639099928,0.0110455851723257,-0.08088226209296,-0.0238423509358362,0.0139114594038897,0.00318730615669047,0.024085835045279,-0.02550947325621,-0.0461352674266489,-0.00348424669489826,-0.183886807160203,-0.0539134008856574,-0.0628599682969669,0.00198307388205148,0.127574434466169,-0.0765745438521137,0.020951201657692,0.108235482879268,-0.0612608444073668,-0.00756736931588279,-0.00726862222985352,-0.0410322764561626,0.0120761931929082,-0.024483760607911,-0.201048026566852,0.00289561619431967,-0.194190066439341,0.0311513274611249,1,-0.0568096063403957,0.0520659693278521,0.00347604331315698,-0.0844230713441719,-0.0146357063652457,-0.0190722582464055,-0.262596772333664,-0.0213457115074301,0.00146604335383039,-0.0624400725710053,-0.00947454063045318,-0.0137035396652523,-0.0215615090326461,0.0121163919233726,-0.00380318497485851,0.0327839375758978,-0.0318640044065642,-0.0283847171268754,-0.126953161531444,-0.00913853143766842,0.165661551255122,0.000551079938757742,-0.0390148078853742,0.0223230943225993,-0.0473345222243943,-0.0955104041355478,0.0313289826494745,0.0303619324680812,0.0498779734337238,0.0534996372091624,0.01678175745873,-0.0908352887090342,-0.070406049642885,-0.0278826604586227,-0.0234323532098979,-0.0702623362973432,-0.0102116403433311,-0.0632891684786175,-0.0700546509424583,-0.00117923527504177,-0.0112894012908385,-0.0333784718416838,0.0294900716963246,0.0107589844367494
"Q108754",0.273969958710728,0.0297151001738174,0.074754201520208,-0.00989301632924813,-0.0560428680817301,0.0334769840344755,0.0616242275665779,-0.0702075837446813,0.017881171472506,-0.130574245128891,0.0296845441183749,0.0396382289241405,-0.0998508351783483,-0.00245178912636951,-0.0923514375363346,0.0963727081732708,0.0716867364498603,-0.0445526631267166,0.16868229948189,0.067334643339105,0.0275558941732245,0.0201034702882448,-0.0532868632845138,0.0716861230028447,0.0747447598865286,0.0401560014966371,0.0848698031409483,-0.0914846085051846,0.042756123438205,-0.00949949268892578,-0.0923657222944974,-0.010375717656998,-0.0218796797846275,0.0655253202366522,0.0012375973691034,0.0397024218265486,-0.0279341672730395,0.0161975532807514,-0.122095037832959,0.122961551510464,0.0928541078690209,-0.00387159666483196,0.0169878186103309,0.0254319090722485,-0.124232460585948,0.00807965757420952,-0.0231064482708905,0.0333788367109378,0.0214241759920104,0.0356091965453793,-0.0894210715191635,-0.00229236534144585,-0.081989838872254,0.0214312674378199,0.0453249635773889,-0.0870577979155898,-0.0201465871270451,-0.0243270015717257,0.0159056864800466,0.0285298016571293,0.100686050449519,0.0666081210321346,0.065205055055869,-0.0293898842527936,-0.196904445391231,0.00445234027082997,0.0139411615050425,0.0506931994288716,-0.064078986399437,-0.0568096063403957,1,-0.0607335316033652,-0.150571761748967,-0.0984177529190312,-0.0116249769594093,0.0492606597633819,0.0286357058946322,-0.0894043517904419,-0.0276556624085487,0.0756286193756078,-0.0658773989621644,-0.0937140814440535,0.0602735777770555,0.0987004610017781,-0.0180491639950455,-0.0143138884982983,-0.16051421108844,0.0313770559778964,0.0484896115862477,0.00464239078514344,0.0163030428093418,0.00519085973611756,-0.0425063195803319,-0.196293561543863,-0.018044874098587,0.0732295953772316,0.0274755206943319,-0.0913944202231082,-0.0171165556949797,0.0125689226168984,-0.161555078843354,-0.0366639678629039,0.102061121227613,0.0436984132960063,0.0277685887516158,-0.00615993319857915,0.112807533125569,0.0399581053648351,0.0598937964012034,-0.160888891876554,-0.202064415744186,0.205797788496814,-0.144004826325638,-0.12593397133938
"Q108342",-0.126925894197046,-0.13000254602385,-0.0229379108932752,-0.011711431928845,-0.0629946576707617,-0.119305753441786,-0.0562540394447687,0.0233656782005236,-0.0201487079749359,-0.00547079591530465,-0.0086110466231683,-0.0620956338403355,0.0187903753493735,0.00799665180250468,0.0428242039511336,-0.0710818410685758,0.00543926090332208,0.0413160483181437,-0.10509635969595,-0.0271054385798589,-0.0352234472159769,-0.0404448804853013,0.0516152862475666,-0.106370505003099,-0.0360899873861178,0.0309209502957467,-0.00492335382088905,0.0775322462695091,-0.080794201494178,-0.00732610997762885,0.0582677148204234,0.0958098398240182,0.0266352086216711,-0.0832345147059197,0.0543591266455261,-0.00848499343282412,-0.000246227948759356,0.0242965200013043,0.0439800469071969,0.0164952560055389,-0.0147102159990086,-0.014647376839726,-0.0240029415601049,-0.0495585682881937,-0.0491491827342394,-0.00301269939417499,0.0318427795896113,0.0126291369427987,-0.022482692292687,0.023301393369624,0.0279930091665927,0.0813424462097665,-0.00935612737541091,-0.01150974281363,-0.0490245820942262,0.229558258345216,-0.0434667788112733,0.0495399238857822,-0.0138589029848646,0.0211204157784038,-0.0579296081061653,-0.0337641502394564,-0.0180684932366236,0.0106304867790419,0.076694271207991,-0.0632756037825825,0.0877838345789883,-0.0695621369905572,0.0454264914114371,0.0520659693278521,-0.0607335316033652,1,0.0970551339504386,-0.0475982004109313,-0.0108028838727587,-0.077723190524721,-0.0701619622757561,-0.0393021338078749,-0.0235458665239615,-0.0430179646996307,0.0857837597583997,0.112514173173528,-0.0496136435983145,-0.0523771271848837,0.046216139383663,0.100448450438567,0.0739443607815004,-0.0124874229853862,-0.0723825671189422,0.00948505000219384,0.0786715222287097,0.0356977421443721,-0.0360345502429392,0.101668905861785,0.0817384145702247,-0.00787411136524448,-0.0439029118840033,0.0410449489885832,0.00202509254605711,0.0244041938658418,0.0186333959835911,-0.0459378103448986,-0.095263411314597,-0.029311067344509,0.0252771966883432,-0.0449079421835356,-0.0751000386854919,-0.0178218614772484,-0.0224676477674988,0.0611895118975999,0.0893150450784917,-0.0977618656704458,0.0783087561519642,0.0442206005297247
"Q108343",-0.133617941516606,-0.0343458335298794,-0.0592026961217398,0.0140840784436901,-0.0144700012169307,-0.125113836294357,0.0619658109239449,0.0345985405500343,-0.0447200841389314,0.211146590030335,-0.0156660108960593,-0.174058157440405,0.0231234491700716,-0.00626411261662926,0.121823821468011,0.000921386832747362,0.110099985716808,0.130685651646252,-0.0739890959120685,0.011241782441881,-0.0383663107680558,0.0049588108205542,0.0567306149055306,-0.13111220023604,-0.0691856850374232,-0.0283658815425802,-0.0709287059623038,0.0407998730216553,-0.102379228549948,-0.00687604620486751,0.141172050635455,0.247984855947381,0.0454547912715301,-0.0405160093269093,0.000253048461446719,0.0146451971250096,-0.00400833486047206,0.0333592635226978,0.251845202737689,0.0179728571792022,-0.016036309964465,-0.0445967322634942,-0.0232841901603541,-0.0524033376739967,0.062993308665821,0.0373044876025098,0.0431444263727816,-0.0215461062568156,0.0245869220809018,-0.0253368243959098,0.0340824009739375,0.0754844285908126,0.131727773302028,0.00883761581060774,-0.0739630914902946,0.0605173740930272,0.00701567024278418,0.0313666736650827,0.0158103861203415,-0.0420285679160968,-0.037990258702722,-0.0563683276060675,0.0294553835530611,-0.0187219676363927,0.248228286756387,0.0108847090456874,0.022795683684714,-0.0189490813195276,0.0358000663939572,0.00347604331315698,-0.150571761748967,0.0970551339504386,1,-0.0097902933446159,0.0597012929639177,-0.000903407433720945,-0.039886267642597,0.0518110319686754,0.0796314645140104,-0.0321465900312242,0.0475853416277882,0.115626389374872,0.0157385275813288,-0.113660279566686,0.0664330777596104,0.0548311056448552,0.526065774728301,-0.0684724302233053,-0.0903556962070038,0.119252608021455,0.044849177349498,0.0195928483296223,0.0443438005418175,0.24812015289424,0.0611924691733075,0.0380347192996083,-0.0452054485292546,0.0408289170323175,0.00254906946427253,-0.0265295312685704,0.117258459128003,0.0310794787192896,-0.116751673088351,-0.043261820485513,-0.043658379994848,0.00849429893953047,-0.103848627704299,-0.117105014228523,-0.136531923127668,0.154694583405052,0.148274380303636,-0.0691882728954767,0.109036608177099,-0.0531971997987559
